,date,coolingdegreedays,coolingdegreedaysnormal,fog,gdegreedays,hail,heatingdegreedays,heatingdegreedaysnormal,humidity,maxdewpti,maxdewptm,maxhumidity,maxpressurei,maxpressurem,maxtempi,maxtempm,maxvisi,maxvism,maxwspdi,maxwspdm,meandewpti,meandewptm,meanpressurei,meanpressurem,meantempi,meantempm,meanvisi,meanvism,meanwdird,meanwdire,meanwindspdi,meanwindspdm,mindewpti,mindewptm,minhumidity,minpressurei,minpressurem,mintempi,mintempm,minvisi,minvism,minwspdi,minwspdm,monthtodatecoolingdegreedays,monthtodatecoolingdegreedaysnormal,monthtodateheatingdegreedays,monthtodateheatingdegreedaysnormal,monthtodatesnowfalli,monthtodatesnowfallm,precipi,precipm,precipsource,rain,since1jancoolingdegreedays,since1jancoolingdegreedaysnormal,since1julheatingdegreedays,since1julheatingdegreedaysnormal,since1julsnowfalli,since1julsnowfallm,since1sepcoolingdegreedays,since1sepcoolingdegreedaysnormal,since1sepheatingdegreedays,since1sepheatingdegreedaysnormal,snow,snowdepthi,snowdepthm,snowfalli,snowfallm,thunder,tornado
0,"{'pretty': '12:00 AM +07 on November 11, 2015', 'year': '2015', 'mon': '11', 'mday': '11', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,72,75,24,89,29.86,1011,93,34,6.2,10.0,9,15,74,23,29.82,1009.52,86,30,5.8,9.3,92,East,4,7,70,21,49,29.74,1007,78,26,3.1,5.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on November 12, 2015', 'year': '2015', 'mon': '11', 'mday': '12', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,34,0,0,,70,75,24,79,29.92,1013,91,33,6.2,10.0,15,24,74,23,29.85,1010.81,84,30,6.1,9.9,100,East,7,11,72,22,55,29.77,1008,78,26,4.3,7.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on November 13, 2015', 'year': '2015', 'mon': '11', 'mday': '13', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,70,75,24,89,29.89,1012,93,34,6.2,10.0,15,24,73,23,29.85,1010.60,85,30,6.1,9.8,99,East,6,10,72,22,52,29.77,1008,77,25,3.7,6.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on November 14, 2015', 'year': '2015', 'mon': '11', 'mday': '14', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,69,75,24,84,29.86,1011,93,34,6.2,10.0,14,22,73,23,29.82,1009.55,86,30,6.1,9.9,107,ESE,6,10,72,22,49,29.74,1007,78,26,5.0,8.0,4,6,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on November 15, 2015', 'year': '2015', 'mon': '11', 'mday': '15', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,67,75,24,89,29.89,1012,93,34,6.2,10.0,12,18,72,22,29.81,1009.40,85,30,6.1,9.8,88,East,6,9,68,20,46,29.74,1007,77,25,3.7,6.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on November 16, 2015', 'year': '2015', 'mon': '11', 'mday': '16', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",21,,0,36,0,0,,66,75,24,83,29.86,1011,95,35,6.2,10.0,12,18,72,22,29.81,1009.25,86,30,6.1,9.8,96,East,5,8,68,20,44,29.74,1007,77,25,3.7,6.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on November 17, 2015', 'year': '2015', 'mon': '11', 'mday': '17', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",22,,0,36,0,0,,67,75,24,84,29.89,1012,95,35,6.2,10.0,12,18,73,23,29.82,1009.79,86,30,6.2,10.0,96,East,7,11,70,21,47,29.74,1007,78,26,5.0,8.0,4,6,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on November 18, 2015', 'year': '2015', 'mon': '11', 'mday': '18', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,66,75,24,84,29.89,1012,93,34,6.2,10.0,13,20,72,22,29.84,1010.31,86,30,6.2,10.0,102,ESE,6,10,68,20,46,29.77,1008,78,26,6.2,10.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on November 19, 2015', 'year': '2015', 'mon': '11', 'mday': '19', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",21,,0,36,0,0,,64,75,24,89,29.86,1011,95,35,6.2,10.0,12,18,71,22,29.82,1009.70,86,30,6.0,9.6,77,ENE,6,9,64,18,38,29.74,1007,77,25,3.7,6.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on November 20, 2015', 'year': '2015', 'mon': '11', 'mday': '20', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",21,,0,36,0,0,,62,75,24,84,29.86,1011,95,35,6.2,10.0,13,20,70,21,29.81,1009.17,86,30,6.2,9.9,83,East,5,8,64,18,36,29.74,1007,77,25,4.3,7.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on November 21, 2015', 'year': '2015', 'mon': '11', 'mday': '21', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,65,73,23,79,29.86,1011,93,34,6.2,10.0,15,24,71,22,29.79,1008.79,86,30,6.1,9.9,81,East,5,8,68,20,44,29.71,1006,78,26,5.0,8.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on November 22, 2015', 'year': '2015', 'mon': '11', 'mday': '22', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,77,75,24,94,29.86,1011,91,33,6.2,10.0,14,22,72,22,29.80,1009.04,83,28,5.6,9.0,61,ENE,5,8,70,21,49,29.71,1006,75,24,0.4,0.6,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on November 23, 2015', 'year': '2015', 'mon': '11', 'mday': '23', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,73,79,26,94,29.86,1011,93,34,6.2,10.0,8,13,73,23,29.80,1009.06,84,29,5.8,9.3,96,East,3,5,68,20,44,29.74,1007,75,24,3.1,5.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on November 24, 2015', 'year': '2015', 'mon': '11', 'mday': '24', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,34,0,0,,74,77,25,89,29.86,1011,91,33,6.2,10.0,12,18,74,23,29.79,1008.58,84,30,5.8,9.3,295,WNW,3,5,72,22,52,29.71,1006,77,25,3.1,5.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on November 25, 2015', 'year': '2015', 'mon': '11', 'mday': '25', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,79,79,26,94,29.86,1011,91,33,6.2,10.0,10,17,75,24,29.80,1009.10,84,29,5.4,8.7,355,North,3,5,73,23,55,29.71,1006,77,25,3.1,5.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on November 26, 2015', 'year': '2015', 'mon': '11', 'mday': '26', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,73,77,25,89,29.86,1011,91,33,6.2,10.0,10,17,73,23,29.81,1009.19,84,29,5.4,8.7,156,SSE,3,4,70,21,55,29.74,1007,77,25,2.5,4.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on November 27, 2015', 'year': '2015', 'mon': '11', 'mday': '27', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",17,,0,32,0,0,,66,73,23,83,29.92,1013,89,32,6.2,10.0,8,13,70,21,29.82,1009.75,82,28,5.6,9.1,304,NW,3,5,66,19,46,29.77,1008,75,24,3.7,6.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on November 28, 2015', 'year': '2015', 'mon': '11', 'mday': '28', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,34,0,0,,72,75,24,89,29.95,1014,89,32,6.2,10.0,10,17,73,23,29.88,1011.83,84,29,5.1,8.2,89,East,4,6,70,21,52,29.83,1010,78,26,2.5,4.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on November 29, 2015', 'year': '2015', 'mon': '11', 'mday': '29', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,71,75,24,84,29.95,1014,93,34,6.2,10.0,8,13,73,23,29.89,1012.10,86,30,5.8,9.4,66,ENE,3,5,72,22,52,29.83,1010,78,26,4.3,7.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on November 30, 2015', 'year': '2015', 'mon': '11', 'mday': '30', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,72,75,24,94,29.95,1014,93,34,6.2,10.0,13,20,73,23,29.86,1011.10,85,30,5.8,9.4,76,ENE,3,5,70,21,46,29.77,1008,77,25,4.3,7.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on December 01, 2015', 'year': '2015', 'mon': '12', 'mday': '01', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,72,77,25,84,29.92,1013,93,34,6.2,10.0,12,18,73,23,29.85,1010.83,86,30,6.0,9.6,86,East,4,6,70,21,52,29.77,1008,78,26,3.7,6.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on December 02, 2015', 'year': '2015', 'mon': '12', 'mday': '02', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,74,77,25,89,29.92,1013,93,34,6.2,10.0,13,20,74,23,29.86,1011.15,84,29,5.0,8.1,11,North,3,5,72,22,49,29.80,1009,75,24,2.5,4.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on December 03, 2015', 'year': '2015', 'mon': '12', 'mday': '03', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,66,77,25,89,29.92,1013,93,34,6.2,10.0,12,18,72,22,29.85,1010.68,86,30,5.7,9.2,105,ESE,5,7,68,20,44,29.77,1008,78,26,1.9,3.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on December 04, 2015', 'year': '2015', 'mon': '12', 'mday': '04', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,65,75,24,83,29.95,1014,93,34,6.2,10.0,13,20,71,21,29.86,1010.90,85,30,6.0,9.6,87,East,5,8,66,19,44,29.80,1009,77,25,3.7,6.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on December 05, 2015', 'year': '2015', 'mon': '12', 'mday': '05', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,69,75,24,83,29.92,1013,91,33,6.2,10.0,7,11,72,22,29.86,1010.85,83,28,5.7,9.2,41,NE,4,6,70,21,52,29.80,1009,75,24,2.5,4.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on December 06, 2015', 'year': '2015', 'mon': '12', 'mday': '06', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",22,,0,36,0,0,,67,75,24,83,29.92,1013,95,35,6.2,10.0,10,17,72,22,29.86,1010.88,86,30,5.9,9.5,115,ESE,4,6,70,21,44,29.77,1008,78,26,2.5,4.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on December 07, 2015', 'year': '2015', 'mon': '12', 'mday': '07', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,67,73,23,83,29.95,1014,93,34,6.2,10.0,8,13,71,22,29.87,1011.43,84,29,5.8,9.3,45,NE,4,6,68,20,46,29.80,1009,75,24,5.0,8.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on December 08, 2015', 'year': '2015', 'mon': '12', 'mday': '08', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,66,73,23,83,29.92,1013,93,34,6.2,10.0,8,13,71,22,29.86,1010.94,84,29,6.1,9.8,49,NE,4,6,68,20,49,29.77,1008,75,24,4.3,7.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM +07 on December 09, 2015', 'year': '2015', 'mon': '12', 'mday': '09', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,70,75,24,89,29.92,1013,93,34,6.2,10.0,10,17,73,23,29.87,1011.19,85,30,5.7,9.2,186,South,3,5,72,22,49,29.77,1008,77,25,3.1,5.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on December 10, 2015', 'year': '2015', 'mon': '12', 'mday': '10', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,69,75,24,79,29.92,1013,91,33,6.2,10.0,12,18,74,23,29.85,1010.65,86,30,6.2,10.0,139,SE,6,9,72,22,52,29.77,1008,80,27,5.0,8.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on December 11, 2015', 'year': '2015', 'mon': '12', 'mday': '11', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,70,77,25,89,29.89,1012,93,34,6.2,10.0,10,17,73,23,29.82,1009.75,85,30,6.0,9.7,128,SE,4,6,70,21,49,29.74,1007,77,25,4.3,7.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,1,0
0,"{'pretty': '12:00 AM ICT on December 12, 2015', 'year': '2015', 'mon': '12', 'mday': '12', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,36,0,0,,67,75,24,84,29.86,1011,93,34,6.2,10.0,10,17,72,22,29.81,1009.48,86,30,6.0,9.7,124,SE,5,7,70,21,52,29.74,1007,78,26,3.7,6.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on December 13, 2015', 'year': '2015', 'mon': '12', 'mday': '13', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,64,73,23,83,29.89,1012,93,34,6.2,10.0,10,17,70,21,29.83,1009.96,85,30,6.2,10.0,132,SE,4,6,70,21,46,29.77,1008,77,25,6.2,10.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on December 14, 2015', 'year': '2015', 'mon': '12', 'mday': '14', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,35,0,0,,65,75,24,89,29.89,1012,95,35,6.2,10.0,10,17,70,21,29.82,1009.81,85,30,6.1,9.9,112,ESE,5,7,61,16,32,29.74,1007,75,24,4.3,7.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on December 15, 2015', 'year': '2015', 'mon': '12', 'mday': '15', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,61,72,22,83,29.89,1012,93,34,6.2,10.0,9,15,68,20,29.83,1010.08,84,29,6.1,9.9,7,North,3,6,61,16,34,29.77,1008,75,24,3.7,6.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on December 16, 2015', 'year': '2015', 'mon': '12', 'mday': '16', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",16,,0,31,0,0,,73,75,24,89,29.89,1012,87,31,6.2,10.0,6,9,72,22,29.85,1010.79,81,28,3.9,6.2,303,WNW,3,4,70,21,58,29.80,1009,75,24,1.9,3.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on December 17, 2015', 'year': '2015', 'mon': '12', 'mday': '17', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",17,,0,32,0,0,,57,70,21,78,29.95,1014,91,33,6.2,10.0,12,18,64,18,29.89,1012.00,82,28,5.5,8.8,34,NE,5,8,61,16,38,29.83,1010,73,23,3.7,6.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on December 18, 2015', 'year': '2015', 'mon': '12', 'mday': '18', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",14,,0,29,0,0,,58,68,20,74,29.98,1015,87,31,6.2,10.0,9,15,63,17,29.92,1012.92,79,26,6.0,9.7,31,NNE,5,8,61,16,43,29.83,1010,71,22,5.0,8.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on December 19, 2015', 'year': '2015', 'mon': '12', 'mday': '19', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",15,,0,30,0,0,,60,68,20,69,29.98,1015,87,31,6.2,10.0,12,18,65,18,29.91,1012.79,80,27,5.6,9.1,7,North,6,9,61,16,46,29.86,1011,73,23,3.7,6.0,4,6,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on December 20, 2015', 'year': '2015', 'mon': '12', 'mday': '20', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",12,,0,28,0,0,,71,72,22,83,29.95,1014,82,28,6.2,10.0,9,15,67,20,29.89,1012.09,78,26,5.7,9.3,358,North,5,8,64,18,62,29.86,1011,73,23,3.7,6.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on December 21, 2015', 'year': '2015', 'mon': '12', 'mday': '21', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",14,,0,30,0,0,,76,72,22,89,29.92,1013,86,30,6.2,10.0,7,11,71,22,29.86,1010.98,80,26,5.8,9.3,5,North,3,5,70,21,58,29.80,1009,73,23,5.0,8.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on December 22, 2015', 'year': '2015', 'mon': '12', 'mday': '22', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,78,77,25,94,29.95,1014,89,32,6.2,10.0,16,26,73,23,29.89,1012.15,83,28,5.6,9.1,85,East,5,9,70,21,58,29.83,1010,77,25,3.1,5.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on December 23, 2015', 'year': '2015', 'mon': '12', 'mday': '23', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,67,73,23,83,29.95,1014,91,33,6.2,10.0,15,24,71,22,29.90,1012.19,84,29,6.2,10.0,104,ESE,7,11,68,20,52,29.83,1010,77,25,5.6,9.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on December 24, 2015', 'year': '2015', 'mon': '12', 'mday': '24', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,66,72,22,88,29.98,1015,93,34,6.2,10.0,12,18,70,21,29.89,1011.96,83,28,5.8,9.4,108,ESE,5,8,66,19,43,29.80,1009,73,23,3.7,6.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on December 25, 2015', 'year': '2015', 'mon': '12', 'mday': '25', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,63,73,23,89,29.98,1015,93,34,6.2,10.0,10,17,68,20,29.90,1012.32,83,28,6.1,9.8,96,East,5,8,63,17,38,29.83,1010,73,23,5.0,8.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on December 26, 2015', 'year': '2015', 'mon': '12', 'mday': '26', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,61,72,22,83,29.98,1015,93,34,6.2,10.0,12,18,68,20,29.90,1012.27,83,28,6.2,10.0,92,East,5,7,63,17,36,29.83,1010,73,23,6.2,10.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on December 27, 2015', 'year': '2015', 'mon': '12', 'mday': '27', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",19,,0,34,0,0,,58,70,21,83,30.01,1016,95,35,6.2,10.0,12,18,66,19,29.95,1014.11,84,29,5.4,8.7,80,East,5,9,59,15,32,29.86,1011,73,23,3.7,6.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on December 28, 2015', 'year': '2015', 'mon': '12', 'mday': '28', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",17,,0,32,0,0,,58,70,21,83,30.06,1018,93,34,6.2,10.0,13,20,65,18,29.99,1015.52,82,28,5.9,9.5,58,ENE,5,9,57,14,32,29.92,1013,71,22,3.7,6.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on December 29, 2015', 'year': '2015', 'mon': '12', 'mday': '29', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",17,,0,32,0,0,,61,72,22,83,30.04,1017,93,34,6.2,10.0,10,17,66,19,29.97,1014.54,82,28,6.0,9.7,139,SE,3,5,61,16,36,29.89,1012,71,22,3.7,6.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on December 30, 2015', 'year': '2015', 'mon': '12', 'mday': '30', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",16,,0,31,0,0,,58,68,20,78,30.01,1016,91,33,6.2,10.0,9,15,65,18,29.94,1013.56,81,28,5.9,9.6,98,East,4,7,59,15,34,29.86,1011,71,22,4.3,7.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on December 31, 2015', 'year': '2015', 'mon': '12', 'mday': '31', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",17,,0,32,0,0,,58,70,21,83,30.01,1016,91,33,6.2,10.0,9,15,66,19,29.94,1013.81,82,28,5.6,9.0,46,NE,4,6,63,17,38,29.86,1011,73,23,2.5,4.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on January 01, 2016', 'year': '2016', 'mon': '01', 'mday': '01', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,56,70,21,74,30.04,1017,93,34,6.2,10.0,8,13,64,18,29.96,1014.38,83,28,6.2,10.0,35,NE,4,7,59,15,32,29.89,1012,73,23,6.2,10.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on January 02, 2016', 'year': '2016', 'mon': '01', 'mday': '02', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",17,,0,32,0,0,,60,72,22,78,30.01,1016,91,33,6.2,10.0,7,11,67,20,29.94,1013.71,82,28,6.0,9.7,197,SSW,3,5,64,18,41,29.86,1011,73,23,5.0,8.0,1,2,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM +07 on January 03, 2016', 'year': '2016', 'mon': '01', 'mday': '03', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",18,,0,33,0,0,,75,79,26,100,29.98,1015,91,33,6.2,10.0,18,30,73,23,29.93,1013.34,83,28,5.4,8.7,205,SSW,3,5,70,21,49,29.86,1011,75,24,1.2,2.0,0,0,,,,,,,0.00,0.0,3Or6HourObs,1,,,,,,,,,,,0,,,,,0,0
0,"{'pretty': '12:00 AM ICT on January 04, 2016', 'year': '2016', 'mon': '01', 'mday': '04', 'hour': '00', 'min': '00', 'tzname': 'Asia/Ho_Chi_Minh'}",20,,0,34,0,0,,64,73,23,83,30.01,1016,91,33,6.2,10.0,12,18,70,21,29.93,1013.49,84,30,6.2,10.0,134,SE,7,11,68,20,46,29.86,1011,78,26,6.2,10.0,2,4,,,,,,,0.00,0.0,3Or6HourObs,0,,,,,,,,,,,0,,,,,0,0
